,TOTAL,COM 1,COM 2,fcount,ftime
61485,"136,5",53,20.0,129,1290.0
61486,138,55,20.0,129,1290.0
61487,137,55,20.0,129,1320.0
61488,134,55,20.0,129,1365.0
61489,"133,5",55,20.0,129,1380.0
61490,"132,5",55,20.0,129,1395.0
61491,"133,5",57,20.0,129,1410.0
61492,132,57,20.0,129,1440.0
61493,131,57,20.0,129,1455.0
61494,130,57,20.0,129,1470.0
61495,"128,5",57,20.0,129,1500.0
61496,"127,5",57,20.0,129,1515.0
61497,"126,5",57,20.0,129,1530.0
61498,126,57,20.0,129,1545.0
61499,126,57,22.0,129,1575.0
61500,"125,5",59,22.0,129,1620.0
61501,"126,5",59,24.0,129,1635.0
61502,126,59,24.0,129,1650.0
61503,"122,5",59,24.0,129,1710.0
61504,"124,5",62,24.0,129,1725.0
61505,124,64,24.0,129,1770.0
61506,"126,5",66,24.0,129,1755.0
61507,"125,5",66,24.0,129,1770.0
61508,125,66,24.0,129,1785.0
61509,"126,5",68,24.0,129,1785.0
61512,"124,5",68,24.0,129,1815.0
61513,"124,5",68,24.0,129,1830.0
61514,"122,5",68,24.0,129,1875.0
61515,"122,5",68,26.0,129,1890.0
61516,121,68,26.0,129,1920.0
61517,125,72,28.0,129,1950.0
61518,"122,5",72,28.0,129,1995.0
61519,122,72,28.0,129,2010.0
61520,125,74,30.0,129,2025.0
61521,126,76,30.0,129,2040.0
61522,125,76,30.0,129,2055.0
61523,"126,5",76,32.0,129,2070.0
61524,"129,5",80,36.0,129,2160.0
61525,"131,5",80,38.0,129,2160.0
61526,128,80,38.0,129,2220.0
61527,"130,5",83,38.0,129,2235.0
61528,"130,5",85,38.0,129,2280.0
61529,"132,5",85,40.0,129,2280.0
61530,"131,5",85,40.0,129,2295.0
61531,0,85,40.0,129,2310.0
61532,0,85,42.0,129,2340.0
61533,0,87,42.0,129,2370.0
61535,"166,5",0,0.0,127,15.0
61536,"165,5",0,0.0,127,30.0
61537,164,0,0.0,127,45.0
61538,165,2,0.0,127,60.0
61539,166,2,2.0,127,75.0
61540,164,2,2.0,127,105.0
61541,"164,5",2,4.0,127,120.0
61542,"163,5",2,4.0,127,135.0
61543,"163,5",5,4.0,127,180.0
61544,"164,5",7,4.0,127,195.0
61545,161,7,4.0,127,240.0
61546,"162,5",7,6.0,127,240.0
61547,162,7,6.0,127,270.0
61548,"162,5",9,6.0,127,285.0
61549,"163,5",11,6.0,127,300.0
61550,160,11,8.0,127,360.0
61551,"158,5",11,8.0,127,375.0
61552,"159,5",11,10.0,127,390.0
61553,"160,5",13,10.0,127,405.0
61554,"158,5",13,10.0,127,435.0
61555,"160,5",16,10.0,127,450.0
61556,"163,5",20,10.0,127,465.0
61557,"162,5",20,10.0,127,480.0
61558,160,20,10.0,127,510.0
61559,160,20,11.0,127,525.0
61560,159,20,11.0,127,540.0
61561,158,20,11.0,127,555.0
61562,156,20,11.0,127,585.0
61563,158,20,13.0,127,585.0
61564,160,22,13.0,127,585.0
61568,"156,5",22,13.0,127,615.0
61569,"157,5",24,13.0,127,630.0
61570,"157,5",24,15.0,127,660.0
61571,"157,5",24,17.0,127,690.0
61572,158,24,19.0,127,720.0
61573,159,27,19.0,127,750.0
61574,158,27,19.0,127,765.0
61575,159,28,19.0,127,765.0
61576,"159,5",29,19.0,127,765.0
61577,157,29,19.0,127,810.0
61578,159,32,19.0,127,825.0
61579,157,32,19.0,127,855.0
61580,156,32,19.0,127,870.0
61581,157,33,19.0,127,870.0
61582,156,33,19.0,127,885.0
61583,156,33,21.0,127,915.0
61584,155,33,21.0,127,930.0
61585,153,33,21.0,127,960.0
61586,154,35,21.0,127,975.0
61587,152,35,21.0,127,975.0
61588,151,35,21.0,127,990.0
61589,151,35,24.0,127,1035.0
61590,"152,5",36,24.0,127,1035.0
61591,"153,5",37,24.0,127,1035.0
61592,"155,5",37,27.0,127,1050.0
61593,156,39,27.0,127,1080.0
61594,155,39,29.0,127,1140.0
61595,"156,5",39,29.0,127,1140.0
61596,157,40,29.0,127,1140.0
61597,155,40,29.0,127,1170.0
61598,154,40,29.0,127,1185.0
61599,155,41,29.0,127,1195.0
61600,"155,5",42,29.0,127,1195.0
61601,159,42,32.0,127,1195.0
61604,"158,5",42,32.0,127,1215.0
61605,"157,5",42,32.0,127,1230.0
61606,"156,5",42,34.0,127,1275.0
61607,"157,5",44,34.0,127,1290.0
61608,"156,5",44,34.0,127,1305.0
61609,"155,5",44,34.0,127,1320.0
61610,157,44,35.0,127,1320.0
61611,"156,5",44,36.0,127,1335.0
61612,157,46,36.0,127,1350.0
61613,155,46,36.0,127,1380.0
61614,154,46,36.0,127,1395.0
61615,155,48,36.0,127,1410.0
61616,151,48,36.0,127,1440.0
61617,153,50,39.0,127,1485.0
61618,154,52,39.0,127,1500.0
61619,152,52,41.0,127,1560.0
61620,"152,5",52,41.0,127,1560.0
61621,"151,5",52,41.0,127,1575.0
61622,"153,5",54,41.0,127,1575.0
61623,"151,5",54,41.0,127,1605.0
61624,150,54,41.0,127,1620.0
61625,151,56,41.0,127,1635.0
61626,151,58,41.0,127,1665.0
61627,152,60,41.0,127,1680.0
61628,153,60,44.0,127,1710.0
61629,152,60,44.0,127,1725.0
61630,150,60,44.0,127,1755.0
61631,151,62,44.0,127,1770.0
61632,152,62,46.0,127,1785.0
61633,"150,5",62,46.0,127,1785.0
61636,149,64,46.0,127,1830.0
61637,147,64,46.0,127,1860.0
61638,"145,5",64,46.0,127,1875.0
61639,"145,5",66,46.0,127,1905.0
61640,"144,5",66,46.0,127,1920.0
61641,"146,5",66,49.0,127,1935.0
61642,"147,5",69,49.0,127,1965.0
61643,"147,5",69,51.0,127,1995.0
61644,"144,5",69,51.0,127,2040.0
61645,"143,5",69,51.0,127,2055.0
61646,"141,5",69,51.0,127,2085.0
61647,"140,5",69,51.0,127,2100.0
61648,139,69,51.0,127,2115.0
61649,137,69,51.0,127,2145.0
61650,135,71,51.0,127,2205.0
61651,133,71,51.0,127,2235.0
61652,132,71,51.0,127,2250.0
61653,"132,5",73,51.0,127,2280.0
61654,0,73,51.0,127,2325.0
61655,0,73,51.0,127,2370.0
61656,0,76,51.0,127,2385.0
61657,0,76,51.0,127,2400.0
61659,"154,5",5,0.0,164,60.0
61660,"155,5",5,2.0,164,75.0
61661,"157,5",7,4.0,164,105.0
61662,159,7,4.0,164,120.0
61663,159,10,4.0,164,150.0
61664,"160,5",10,6.0,164,150.0
61665,"160,5",10,6.0,164,165.0
61666,"159,5",10,6.0,164,180.0
61667,"161,5",13,8.0,164,225.0
61668,"161,5",13,8.0,164,240.0
61669,"160,5",13,8.0,164,255.0
61670,"160,5",15,8.0,164,285.0
61671,163,15,10.0,164,300.0
61672,"163,5",17,11.0,164,315.0
61673,163,17,11.0,164,330.0
61674,"159,5",17,11.0,164,375.0
61675,"158,5",17,11.0,164,390.0
61676,"159,5",20,11.0,164,420.0
61677,"158,5",20,11.0,164,435.0
61678,160,20,14.0,164,465.0
61679,160,23,14.0,164,510.0
61680,161,25,14.0,164,525.0
61681,"161,5",25,14.0,164,525.0
61682,"163,5",25,14.0,164,525.0
61683,"163,5",25,16.0,164,525.0
61684,"160,5",25,16.0,164,570.0
61685,"161,5",27,16.0,164,585.0
61687,158,27,16.0,164,615.0
61688,158,29,16.0,164,645.0
61689,158,29,18.0,164,675.0
61690,157,29,18.0,164,690.0
61691,"156,5",29,18.0,164,705.0
61692,"157,5",29,21.0,164,735.0
61693,"161,5",32,23.0,164,780.0
61694,"165,5",34,23.0,164,795.0
61695,"163,5",34,23.0,164,810.0
61696,"161,5",34,23.0,164,840.0
61697,"160,5",34,23.0,164,840.0
61698,"158,5",34,23.0,164,870.0
61699,158,34,23.0,164,870.0
61700,"156,5",34,23.0,164,900.0
61701,"154,5",34,23.0,164,915.0
61702,"153,5",36,23.0,164,960.0
61703,"155,5",37,23.0,164,960.0
61704,"157,5",37,23.0,164,960.0
61705,"156,5",38,23.0,164,960.0
61706,"158,5",38,26.0,164,990.0
61707,"159,5",38,28.0,164,1005.0
61708,"160,5",38,29.0,164,1020.0
61709,"158,5",38,31.0,164,1080.0
61710,"156,5",38,31.0,164,1110.0
61711,"157,5",38,33.0,164,1140.0
61712,158,38,35.0,164,1170.0
61713,"156,5",38,35.0,164,1185.0
61714,"157,5",39,35.0,164,1185.0
61717,"154,5",39,35.0,164,1215.0
61718,"153,5",41,35.0,164,1245.0
61719,"153,5",43,35.0,164,1275.0
61720,"154,5",43,37.0,164,1290.0
61721,"156,5",44,37.0,164,1290.0
61722,"155,5",45,37.0,164,1305.0
61723,155,47,37.0,164,1335.0
61724,154,47,37.0,164,1350.0
61725,157,47,39.0,164,1365.0
61726,158,47,40.0,164,1365.0
61727,160,49,42.0,164,1395.0
61728,"161,5",49,42.0,164,1395.0
61729,161,50,42.0,164,1395.0
61730,163,50,45.0,164,1425.0
61731,162,52,44.0,164,1455.0
61732,"160,5",52,44.0,164,1470.0
61733,"161,5",54,46.0,164,1515.0
61734,"162,5",57,46.0,164,1545.0
61735,"160,5",56,46.0,164,1560.0
61736,"161,5",56,48.0,164,1575.0
61737,"161,5",59,48.0,164,1605.0
61738,164,59,51.0,164,1620.0
61739,161,59,51.0,164,1665.0
61740,"161,5",60,51.0,164,1665.0
61741,"162,5",62,51.0,164,1680.0
61742,"161,5",62,51.0,164,1695.0
61743,"162,5",62,53.0,164,1710.0
61744,"164,5",66,53.0,164,1740.0
61745,"165,5",66,53.0,164,1740.0
61746,"166,5",67,56.0,164,1770.0
61747,169,67,56.0,164,1770.0
61748,168,68,56.0,164,1770.0
61749,168,68,56.0,164,1785.0
61750,168,68,57.0,164,1785.0
61751,168,68,58.0,164,1785.0
61753,"166,5",68,58.0,164,1815.0
61754,"167,5",68,58.0,164,1815.0
61755,"166,5",69,58.0,164,1830.0
61756,"169,5",71,61.0,164,1860.0
61757,172,74,61.0,164,1875.0
61758,171,74,61.0,164,1890.0
61759,172,74,62.0,164,1890.0
61760,"170,5",74,62.0,164,1905.0
61761,"171,5",74,64.0,164,1935.0
61762,"172,5",74,64.0,164,1950.0
61763,"170,5",75,64.0,164,1950.0
61764,"169,5",75,64.0,164,1965.0
61765,"166,5",75,64.0,164,1995.0
61766,"166,5",75,64.0,164,2010.0
61767,"168,5",75,64.0,164,2010.0
61768,"167,5",76,64.0,164,2010.0
61769,"166,5",76,64.0,164,2025.0
61770,"164,5",76,64.0,164,2055.0
61771,"163,5",76,64.0,164,2070.0
61772,160,76,64.0,164,2115.0
61773,161,78,64.0,164,2130.0
61774,"161,5",78,64.0,164,2130.0
61775,162,78,64.0,164,2130.0
61776,"161,5",80,64.0,164,2160.0
61777,"162,5",81,64.0,164,2160.0
61778,"162,5",81,66.0,164,2190.0
61779,"164,5",84,68.0,164,2220.0
61780,163,84,68.0,164,2250.0
61781,163,86,68.0,164,2280.0
61782,0,86,70.0,164,2310.0
61783,0,88,70.0,164,2325.0
61784,0,88,72.0,164,2340.0
61785,0,90,72.0,164,2385.0
61786,0,92,72.0,164,2400.0
61788,"150,5",0,2.0,137,30.0
61789,"151,5",2,2.0,137,45.0
61790,"153,5",2,3.0,137,45.0
61791,"152,5",2,4.0,137,60.0
61792,"154,5",2,7.0,137,75.0
61793,"152,5",2,7.0,137,105.0
61794,154,2,8.0,137,120.0
61795,"153,5",2,9.0,137,120.0
61796,"152,5",2,9.0,137,135.0
61797,153,2,9.0,137,165.0
61798,"153,5",2,13.0,137,180.0
61799,155,2,13.0,137,195.0
61800,154,2,13.0,137,210.0
61801,153,3,13.0,137,210.0
61802,154,6,13.0,137,240.0
61803,"154,5",6,13.0,137,255.0
61804,155,6,13.0,137,270.0
61805,154,6,13.0,137,270.0
61806,155,9,13.0,137,300.0
61807,155,9,15.0,137,330.0
61808,155,11,15.0,137,360.0
61809,"157,5",11,15.0,137,360.0
61810,"156,5",11,15.0,137,360.0
61811,"155,5",13,15.0,137,390.0
61812,"154,5",13,15.0,137,405.0
61813,"154,5",15,15.0,137,435.0
61814,"155,5",15,17.0,137,450.0
61815,"154,5",15,17.0,137,465.0
61816,153,15,17.0,137,495.0
61817,151,15,17.0,137,510.0
61818,152,17,19.0,137,555.0
61819,152,19,19.0,137,585.0
61821,"150,5",19,19.0,137,615.0
61822,151,24,19.0,137,690.0
61823,153,27,19.0,137,705.0
61824,155,27,22.0,137,720.0
61825,154,27,22.0,137,735.0
61826,"153,5",27,22.0,137,750.0
61827,"153,5",27,23.0,137,765.0
61828,"152,5",27,23.0,137,780.0
61829,"154,5",27,26.0,137,795.0
61830,"154,5",28,26.0,137,810.0
61831,"153,5",28,26.0,137,825.0
61832,155,30,26.0,137,840.0
61833,154,32,26.0,137,885.0
61834,153,32,26.0,137,900.0
61835,"155,5",35,28.0,137,960.0
61836,156,35,28.0,137,960.0
61837,155,35,28.0,137,975.0
61838,154,35,28.0,137,990.0
61839,"153,5",37,28.0,137,1035.0
61840,"155,5",37,29.0,137,1035.0
61841,"155,5",37,30.0,137,1035.0
61842,"157,5",37,30.0,137,1035.0
61843,"155,5",37,31.0,137,1050.0
61844,"154,5",39,31.0,137,1095.0
61845,"155,5",39,31.0,137,1110.0
61846,"154,5",39,32.0,137,1110.0
61847,"153,5",39,32.0,137,1125.0
61848,152,39,32.0,137,1155.0
61849,152,41,32.0,137,1185.0
61851,150,41,32.0,137,1215.0
61852,"151,5",41,34.0,137,1230.0
61853,"149,5",41,34.0,137,1260.0
61854,"148,5",41,34.0,137,1275.0
61855,"149,5",41,36.0,137,1290.0
61856,"149,5",41,38.0,137,1320.0
61857,"149,5",43,38.0,137,1350.0
61858,"148,5",43,40.0,137,1395.0
61859,"148,5",45,40.0,137,1425.0
61860,149,45,42.0,137,1455.0
61861,149,45,44.0,137,1485.0
61862,147,45,44.0,137,1515.0
61863,149,45,44.0,137,1515.0
61864,148,46,44.0,137,1515.0
61865,147,46,46.0,137,1560.0
61866,148,48,46.0,137,1575.0
61867,150,48,49.0,137,1590.0
61868,151,50,49.0,137,1605.0
61869,152,50,49.0,137,1620.0
61870,150,50,49.0,137,1620.0
61871,"151,5",51,49.0,137,1635.0
61872,151,52,49.0,137,1635.0
61873,152,52,52.0,137,1665.0
61874,153,52,54.0,137,1695.0
61875,"156,5",55,56.0,137,1725.0
61876,"154,5",55,56.0,137,1755.0
61877,"155,5",55,57.0,137,1755.0
61878,"153,5",55,57.0,137,1785.0
61880,"151,5",55,57.0,137,1815.0
61881,"150,5",55,57.0,137,1830.0
61882,"148,5",55,57.0,137,1860.0
61883,"147,5",57,57.0,137,1905.0
61884,"145,5",57,57.0,137,1935.0
61885,"145,5",57,57.0,137,1965.0
61886,"145,5",59,57.0,137,1965.0
61887,146,61,57.0,137,1995.0
61888,145,61,57.0,137,2010.0
61889,"143,5",61,57.0,137,2025.0
61890,144,61,57.0,137,2040.0
61891,"143,5",62,57.0,137,2040.0
61892,"141,5",62,57.0,137,2070.0
61893,142,62,57.0,137,2085.0
61894,"143,5",62,58.0,137,2085.0
61895,"142,5",64,58.0,137,2100.0
61896,142,66,58.0,137,2130.0
61897,"142,5",66,58.0,137,2130.0
61898,142,68,58.0,137,2160.0
61899,141,68,58.0,137,2175.0
61900,141,70,58.0,137,2205.0
61901,"138,5",70,58.0,137,2235.0
61902,"140,5",70,58.0,137,2250.0
61903,"140,5",70,60.0,137,2250.0
61904,"139,5",70,60.0,137,2265.0
61905,"141,5",70,62.0,137,2280.0
61906,"141,5",70,62.0,137,2295.0
61907,140,70,62.0,137,2295.0
61908,0,73,62.0,137,2310.0
61909,0,73,62.0,137,2325.0
61910,0,73,62.0,137,2340.0
61911,0,75,62.0,137,2370.0
61912,0,75,62.0,137,2400.0
61914,169,0,3.0,184,45.0
61915,169,1,3.0,184,60.0
61916,"173,5",5,5.0,184,90.0
61917,"174,5",5,7.0,184,105.0
61918,"172,5",5,7.0,184,135.0
61919,173,5,10.0,184,165.0
61920,"174,5",7,12.0,184,195.0
61921,"172,5",7,12.0,184,225.0
61922,"173,5",9,12.0,184,240.0
61923,"174,5",9,14.0,184,255.0
61924,176,11,14.0,184,270.0
61925,"180,5",13,17.0,184,300.0
61926,"179,5",13,17.0,184,315.0
61927,"182,5",15,19.0,184,345.0
61928,"181,5",15,19.0,184,360.0
61929,"179,5",15,21.0,184,405.0
61930,"180,5",17,23.0,184,450.0
61931,"179,5",20,23.0,184,495.0
61932,"182,5",22,26.0,184,525.0
61933,179,22,26.0,184,570.0
61934,178,22,26.0,184,585.0
61936,"180,5",26,29.0,184,645.0
61937,"181,5",27,29.0,184,660.0
61938,"182,5",29,29.0,184,675.0
61939,"182,5",31,29.0,184,705.0
61940,"181,5",31,29.0,184,720.0
61941,"183,5",34,31.0,184,765.0
61942,182,34,31.0,184,780.0
61943,"182,5",36,31.0,184,795.0
61944,"185,5",38,33.0,184,810.0
61945,"183,5",38,33.0,184,840.0
61946,184,38,33.0,184,855.0
61947,"182,5",39,35.0,184,900.0
61948,"186,5",42,38.0,184,930.0
61949,186,44,38.0,184,960.0
61950,"187,5",44,40.0,184,975.0
61951,"185,5",44,40.0,184,1005.0
61952,186,44,41.0,184,1020.0
61953,"186,5",44,42.0,184,1020.0
61954,"187,5",46,42.0,184,1035.0
61955,"188,5",49,42.0,184,1065.0
61956,"189,5",53,44.0,184,1140.0
61957,190,56,44.0,184,1170.0
61958,"189,5",56,44.0,184,1185.0
61960,191,56,47.0,184,1215.0
61961,"189,5",56,47.0,184,1230.0
61962,190,59,47.0,184,1260.0
61963,"188,5",59,47.0,184,1275.0
61964,"189,5",59,49.0,184,1290.0
61965,"190,5",60,49.0,184,1305.0
61966,189,60,49.0,184,1320.0
61967,190,62,49.0,184,1335.0
61968,192,65,49.0,184,1350.0
61969,"188,5",65,49.0,184,1380.0
61970,"185,5",65,49.0,184,1425.0
61971,"186,5",65,51.0,184,1440.0
61972,"184,5",65,51.0,184,1470.0
61973,"185,5",65,52.0,184,1470.0
61974,185,67,52.0,184,1500.0
61975,"184,5",69,52.0,184,1530.0
61976,"184,5",69,53.0,184,1545.0
61977,"187,5",72,54.0,184,1560.0
61978,186,72,56.0,184,1605.0
61979,185,72,56.0,184,1620.0
61980,187,74,56.0,184,1620.0
61981,189,74,59.0,184,1635.0
61982,192,76,62.0,184,1665.0
61983,"188,5",76,62.0,184,1710.0
61984,"189,5",78,62.0,184,1725.0
61985,189,78,62.0,184,1740.0
61986,190,78,63.0,184,1740.0
61987,"190,5",78,64.0,184,1755.0
61988,190,80,64.0,184,1785.0
61989,"190,5",80,64.0,184,1785.0
61990,"191,5",80,65.0,184,1785.0
61992,187,80,65.0,184,1845.0
61993,186,80,65.0,184,1860.0
61994,185,80,65.0,184,1875.0
61995,"182,5",80,65.0,184,1890.0
61996,"184,5",82,67.0,184,1920.0
61997,184,86,67.0,184,1980.0
61998,"182,5",86,67.0,184,1995.0
61999,182,86,69.0,184,2025.0
62000,181,86,69.0,184,2040.0
62001,"183,5",87,71.0,184,2055.0
62002,"183,5",89,71.0,184,2085.0
62003,182,89,71.0,184,2100.0
62004,185,91,74.0,184,2130.0
62005,"185,5",91,77.0,184,2160.0
62006,"186,5",92,77.0,184,2160.0
62007,"186,5",93,77.0,184,2175.0
62008,"187,5",93,79.0,184,2190.0
62009,185,93,79.0,184,2220.0
62010,186,94,79.0,184,2220.0
62011,187,96,79.0,184,2235.0
62012,0,98,79.0,184,2310.0
62013,0,99,79.0,184,2310.0
62014,0,101,79.0,184,2325.0
62015,0,101,80.0,184,2325.0
62016,0,101,81.0,184,2325.0
62017,0,101,81.0,184,2340.0
62018,0,101,83.0,184,2370.0
62020,175,0,0.0,195,15.0
62021,174,0,0.0,195,30.0
62022,175,0,3.0,195,60.0
62023,174,0,3.0,195,75.0
62024,"173,5",0,4.0,195,90.0
62025,"174,5",2,6.0,195,135.0
62026,"175,5",2,8.0,195,150.0
62027,176,5,8.0,195,180.0
62028,178,5,12.0,195,210.0
62029,179,5,12.0,195,210.0
62030,181,5,12.0,195,210.0
62031,"179,5",7,12.0,195,255.0
62032,"178,5",7,12.0,195,270.0
62033,181,11,14.0,195,315.0
62034,182,12,14.0,195,315.0
62035,"181,5",15,14.0,195,360.0
62036,"182,5",21,18.0,195,480.0
62037,"181,5",25,18.0,195,540.0
62038,"182,5",28,18.0,195,570.0
62039,183,30,18.0,195,585.0
62040,"186,5",30,21.0,195,585.0
62042,188,30,25.0,195,645.0
62043,192,32,27.0,195,675.0
62044,192,32,29.0,195,705.0
62045,"192,5",32,31.0,195,735.0
62046,191,32,31.0,195,750.0
62047,190,32,31.0,195,765.0
62048,"190,5",34,33.0,195,810.0
62049,192,37,35.0,195,855.0
62050,192,37,37.0,195,885.0
62051,"191,5",39,37.0,195,915.0
62052,191,39,40.0,195,960.0
62053,192,39,42.0,195,975.0
62054,"192,5",42,42.0,195,1005.0
62055,193,45,42.0,195,1035.0
62056,194,47,42.0,195,1050.0
62057,193,47,42.0,195,1065.0
62058,"192,5",49,42.0,195,1095.0
62059,195,52,45.0,195,1140.0
62060,"196,5",56,45.0,195,1170.0
62061,197,58,45.0,195,1185.0
62064,"197,5",61,45.0,195,1230.0
62065,"199,5",64,45.0,195,1245.0
62066,200,66,45.0,195,1260.0
62067,202,66,49.0,195,1290.0
62068,"202,5",66,51.0,195,1320.0
62069,"201,5",66,51.0,195,1335.0
62070,200,66,51.0,195,1350.0
62071,199,66,51.0,195,1365.0
62072,"198,5",66,52.0,195,1380.0
62073,199,69,52.0,195,1410.0
62074,200,69,54.0,195,1425.0
62075,"199,5",71,54.0,195,1455.0
62076,"198,5",71,54.0,195,1470.0
62077,"199,5",71,56.0,195,1485.0
62078,197,71,56.0,195,1515.0
62079,"195,5",71,58.0,195,1560.0
62080,"199,5",79,58.0,195,1605.0
62081,"200,5",79,60.0,195,1620.0
62082,"199,5",79,60.0,195,1635.0
62083,"199,5",81,62.0,195,1680.0
62084,"200,5",83,62.0,195,1695.0
62085,204,86,66.0,195,1740.0
62086,"204,5",86,68.0,195,1755.0
62087,"205,5",86,70.0,195,1770.0
62089,202,86,70.0,195,1815.0
62090,"198,5",86,70.0,195,1860.0
62091,196,86,70.0,195,1890.0
62092,195,86,70.0,195,1905.0
62093,196,86,71.0,195,1905.0
62094,"193,5",86,71.0,195,1935.0
62095,191,86,71.0,195,1965.0
62096,190,86,71.0,195,1980.0
62097,"188,5",86,71.0,195,1995.0
62098,"187,5",86,71.0,195,2010.0
62099,"188,5",86,73.0,195,2025.0
62100,187,86,73.0,195,2040.0
62101,188,88,73.0,195,2055.0
62102,"189,5",88,76.0,195,2070.0
62103,"190,5",89,76.0,195,2070.0
62104,"191,5",90,76.0,195,2070.0
62105,"193,5",92,77.0,195,2085.0
62106,"192,5",92,77.0,195,2100.0
62107,"193,5",92,78.0,195,2100.0
62108,192,92,78.0,195,2115.0
62109,"194,5",95,80.0,195,2145.0
62110,195,99,80.0,195,2190.0
62111,198,101,82.0,195,2220.0
62112,200,103,84.0,195,2250.0
62113,201,103,85.0,195,2250.0
62114,202,103,86.0,195,2250.0
62115,203,103,88.0,195,2265.0
62116,"204,5",103,88.0,195,2265.0
62117,"205,5",105,88.0,195,2280.0
62118,205,105,90.0,195,2295.0
62119,0,105,90.0,195,2340.0
62121,105,0,0.0,120,15.0
62122,103,0,0.0,120,60.0
62123,"101,5",0,0.0,120,90.0
62124,103,2,0.0,120,105.0
62125,"103,5",2,2.0,120,135.0
62126,103,2,2.0,120,150.0
62127,"104,5",4,2.0,120,165.0
62128,"105,5",4,2.0,120,180.0
62129,104,4,3.0,120,195.0
62130,"103,5",4,3.0,120,210.0
62131,"104,5",4,5.0,120,225.0
62132,"104,5",6,5.0,120,270.0
62133,106,6,7.0,120,285.0
62134,"106,5",6,7.0,120,315.0
62135,"105,5",6,7.0,120,315.0
62136,"105,5",7,7.0,120,315.0
62137,104,7,7.0,120,360.0
62138,"105,5",9,7.0,120,375.0
62139,107,9,7.0,120,390.0
62140,106,10,7.0,120,390.0
62141,"106,5",10,9.0,120,420.0
62142,107,10,9.0,120,450.0
62143,106,10,9.0,120,465.0
62144,"104,5",10,9.0,120,465.0
62145,104,10,9.0,120,480.0
62146,105,10,12.0,120,510.0
62147,105,10,12.0,120,525.0
62148,"104,5",10,12.0,120,540.0
62149,"103,5",10,12.0,120,555.0
62150,103,10,12.0,120,570.0
62153,"102,5",10,14.0,120,615.0
62154,"105,5",14,14.0,120,645.0
62155,"106,5",15,14.0,120,645.0
62156,"107,5",15,16.0,120,660.0
62157,"110,5",15,19.0,120,690.0
62158,110,15,19.0,120,705.0
62159,108,15,19.0,120,750.0
62160,"106,5",15,19.0,120,780.0
62161,107,17,19.0,120,810.0
62162,"106,5",17,19.0,120,825.0
62163,"108,5",17,19.0,120,840.0
62164,109,19,19.0,120,840.0
62165,108,20,19.0,120,855.0
62166,"107,5",20,19.0,120,870.0
62167,107,20,19.0,120,885.0
62168,"107,5",20,21.0,120,915.0
62169,110,23,21.0,120,930.0
62170,"108,5",23,21.0,120,960.0
62171,108,23,21.0,120,975.0
62172,107,23,21.0,120,990.0
62173,110,26,21.0,120,1005.0
62174,"108,5",26,21.0,120,1035.0
62175,"106,5",26,21.0,120,1080.0
62176,106,26,21.0,120,1095.0
62177,105,26,21.0,120,1110.0
62178,"106,5",28,21.0,120,1125.0
62179,105,28,21.0,120,1155.0
62180,104,28,21.0,120,1185.0
62183,102,28,21.0,120,1215.0
62184,"104,5",28,23.0,120,1230.0
62185,"103,5",28,23.0,120,1230.0
62186,105,31,23.0,120,1260.0
62187,107,31,25.0,120,1290.0
62188,"107,5",31,27.0,120,1320.0
62189,110,33,27.0,120,1335.0
62190,"108,5",33,27.0,120,1350.0
62191,109,33,27.0,120,1380.0
62192,108,33,27.0,120,1380.0
62193,108,33,28.0,120,1380.0
62194,110,35,30.0,120,1425.0
62195,111,37,30.0,120,1455.0
62196,"111,5",37,30.0,120,1455.0
62197,"112,5",37,31.0,120,1470.0
62198,"112,5",37,31.0,120,1485.0
62199,112,37,31.0,120,1485.0
62200,"111,5",37,32.0,120,1485.0
62201,113,37,32.0,120,1500.0
62202,"112,5",37,32.0,120,1500.0
62203,"112,5",39,32.0,120,1515.0
62204,111,39,32.0,120,1545.0
62205,"112,5",42,32.0,120,1590.0
62206,114,45,32.0,120,1620.0
62207,"114,5",45,34.0,120,1650.0
62208,"114,5",45,34.0,120,1665.0
62209,115,45,37.0,120,1710.0
62210,"117,5",45,40.0,120,1725.0
62211,"117,5",47,40.0,120,1770.0
62215,118,47,42.0,120,1815.0
62216,"119,5",47,42.0,120,1830.0
62217,119,49,42.0,120,1845.0
62218,121,49,44.0,120,1860.0
62219,"121,5",49,46.0,120,1875.0
62220,"125,5",51,48.0,120,1905.0
62221,125,51,49.0,120,1905.0
62222,"126,5",53,49.0,120,1920.0
62223,125,53,49.0,120,1950.0
62224,128,56,51.0,120,1995.0
62225,"126,5",56,51.0,120,2025.0
62226,"125,5",56,51.0,120,2040.0
62227,128,58,51.0,120,2055.0
62228,128,59,51.0,120,2055.0
62229,"128,5",59,53.0,120,2085.0
62230,127,59,53.0,120,2115.0
62231,"124,5",59,53.0,120,2160.0
62232,"125,5",59,53.0,120,2160.0
62233,"126,5",59,55.0,120,2175.0
62234,127,59,55.0,120,2190.0
62235,125,59,55.0,120,2220.0
62236,123,59,55.0,120,2250.0
62237,"122,5",59,55.0,120,2265.0
62238,"120,5",59,55.0,120,2295.0
62239,0,61,55.0,120,2325.0
62240,0,61,56.0,120,2340.0
62241,0,61,58.0,120,2340.0
62242,0,61,59.0,120,2340.0
62243,0,61,59.0,120,2370.0
62244,0,61,59.0,120,2375.0
62245,0,61,59.0,120,2385.0
62247,"108,5",0,0.0,112,15.0
